Series,Mazur.lnk,Mazur.RMSE,Mazur.BIC,Mazur.AIC,Mazur.BF,Mazur.prob,Mazur.notes,exp.lnk,exp.RMSE,exp.BIC,exp.AIC,exp.BF,exp.prob,exp.notes,BD.beta,BD.delta,BD.RMSE,BD.BIC,BD.AIC,BD.BF,BD.prob,BD.notes,MG.lnk,MG.s,MG.RMSE,MG.BIC,MG.AIC,MG.BF,MG.prob,MG.notes,Rachlin.lnk,Rachlin.s,Rachlin.RMSE,Rachlin.BIC,Rachlin.AIC,Rachlin.BF,Rachlin.prob,Rachlin.notes,Loewenstein-Prelec.lnk,Loewenstein-Prelec.beta,Loewenstein-Prelec.RMSE,Loewenstein-Prelec.BIC,Loewenstein-Prelec.AIC,Loewenstein-Prelec.BF,Loewenstein-Prelec.prob,Loewenstein-Prelec.notes,EbertPrelec.lnk,EbertPrelec.s,EbertPrelec.RMSE,EbertPrelec.BIC,EbertPrelec.AIC,EbertPrelec.BF,EbertPrelec.prob,EbertPrelec.notes,Bleichrodt.lnk,Bleichrodt.s,Bleichrodt.beta,Bleichrodt.RMSE,Bleichrodt.BIC,Bleichrodt.AIC,Bleichrodt.BF,Bleichrodt.prob,Bleichrodt.notes,Parabolic.lnk,Parabolic.RMSE,Parabolic.BIC,Parabolic.AIC,Parabolic.BF,Parabolic.prob,Parabolic.notes,Power.lnk,Power.lns,Power.RMSE,Power.BIC,Power.AIC,Power.BF,Power.prob,Power.notes,noise.mean,noise.RMSE,noise.BIC,noise.AIC,noise.BF,noise.prob,probmodel,probmodel.ED50,probmodel.AUC,probmodel.Log10AUC,delays,values,ResponseId
83,-2.90221,0.131119,-4.68618,-4.578,75.6929,0.837162,Success: relative step is no more than EpsX,-3.31837,0.178585,-0.360688,-0.252508,8.70537,0.0962812,Success: relative step is no more than EpsX,0.831747,0.975538,0.163828,0.377751,0.540021,6.01779,0.0665567,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421429,0.243277,3.96719,4.07537,1,0.01106,Hyperbolic (f),2.90221,0.116958,0.46711,"1,4,26,52,156,260,520","0.85,0.75,0.35,0.25,0.25,0.25,0.25",R_1hyvkA9RpuFNCZY
84,0.626931,0.214391,2.19762,2.3058,---,nan,Success: relative step is no more than EpsX,0.272143,0.230766,3.22804,3.33622,---,nan,Success: relative step is no more than EpsX,0.25,1,1.42E-07,-195.03,-194.868,---,nan,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,---,#NAME?,#NAME?,nan,nan,Noise,NA,0.25,0.25,"1,4,26,52,156,260,520","0.25,0.25,0.25,0.25,0.25,0.25,0.25",R_3HzwV9jpEfgVCmw
85,-2.29481,0.139765,-3.79213,-3.68395,2494.17,0.0369845,Success: relative step is no more than EpsX,-2.77635,0.0918458,-9.67005,-9.56188,47130.4,0.698868,Success: relative step is no more than EpsX,1,0.939634,0.0918458,-7.72414,-7.56188,17813.6,0.264147,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,0.427242,11.8513,11.9595,1,1.48E-05,Exponential (f),2.77635,0.0290766,0.361449,"1,4,26,52,156,260,520","0.98,0.98,0.075,0.025,0.025,0.025,0.025",R_1rIbtWpIjDHiPKW
86,3.43402,0.0218516,-29.7718,-29.6636,2.54E-111,2.41E-33,Success: relative step is no more than EpsX,1.30531,0.0231454,-28.9664,-28.8583,1.70E-111,1.61E-33,Success: relative step is no more than EpsX,0.0250001,1,4.16E-07,-179.984,-179.821,1.06E-78,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,3.47E-18,-539.079,-538.97,1,9.47E+77,Noise,NA,0.025,0.025,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.025,0.025,0.025",R_32SiHvtQ4qTnQCm
87,-1.8084,0.0574839,-16.2306,-16.1224,299112,0.0201209,Success: relative step is no more than EpsX,-2.30137,0.0345432,-23.3607,-23.2525,1.06E+07,0.711106,Success: relative step is no more than EpsX,1,0.904728,0.0345432,-21.4148,-21.2525,4.00E+06,0.268773,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259286,0.348183,8.98659,9.09477,1,6.73E-08,Exponential (f),2.30137,0.0174109,0.291313,"1,4,26,52,156,260,520","0.94,0.65,0.075,0.075,0.025,0.025,0.025",R_0qz3QsvhdZNCIjn
88,-3.36895,0.127449,-5.08355,-4.97537,1218.16,0.238497,Success: relative step is no more than EpsX,-4.06517,0.125917,-5.25284,-5.14466,1325.76,0.259564,Success: relative step is no more than EpsX,0.851129,0.986927,0.0997256,-6.57179,-6.40952,2563.73,0.501939,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400714,0.351684,9.12665,9.23483,1,0.000195784,Beta-Delta (f),3.69947,0.122865,0.512601,"1,4,26,52,156,260,520","0.98,0.65,0.55,0.55,0.025,0.025,0.025",R_0HsVJb9nRjy49IR
89,0.0760856,0.0521861,-17.5842,-17.476,6183.14,0.00159065,Success: relative step is no more than EpsX,-0.4919,0.0217656,-29.827,-29.7188,2.82E+06,0.724554,Success: relative step is no more than EpsX,1,0.542556,0.0217656,-27.8811,-27.7188,1.06E+06,0.273856,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107143,0.181617,-0.125022,-0.0168421,1,2.57E-07,Exponential (f),0.4919,0.00170965,0.0710048,"1,4,26,52,156,260,520","0.55,0.075,0.025,0.025,0.025,0.025,0.025",R_1rJJDx735RoVhpO
90,-2.8511,0.110012,-7.14334,-7.03516,2434.65,0.795334,Success: relative step is no more than EpsX,-3.24534,0.139813,-3.78736,-3.67918,454.669,0.148528,Success: relative step is no more than EpsX,1,0.961795,0.139813,-1.84145,-1.67918,171.849,0.0561382,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.335133,8.45178,8.55996,1,0.000326672,Hyperbolic (f),2.8511,0.112688,0.459644,"1,4,26,52,156,260,520","0.98,0.91,0.25,0.25,0.15,0.25,0.15",R_1dsFrroBHJC1uG2
91,-2.78269,0.112516,-6.82828,-6.7201,9842.57,0.0270458,Success: relative step is no more than EpsX,-3.3219,0.0706026,-13.3527,-13.2445,256959,0.706081,Success: relative step is no more than EpsX,1,0.964559,0.0706026,-11.4068,-11.2445,97121.4,0.266873,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358571,0.418464,11.5607,11.6688,1,2.75E-06,Exponential (f),3.3219,0.0515042,0.444598,"1,4,26,52,156,260,520","0.98,0.98,0.45,0.025,0.025,0.025,0.025",R_3CK2ewS8WiWPnYb
92,-4.0335,0.171586,-0.920394,-0.812215,8.9752,0.379401,Success: relative step is no more than EpsX,-5.05298,0.22978,3.16812,3.27629,1.16208,0.0491236,Success: relative step is no more than EpsX,0.707249,0.997178,0.140833,-1.73965,-1.57738,13.5189,0.571475,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.234764,3.46854,3.57672,1,0.0422722,Beta-Delta (f),4.80988,0.369935,0.586927,"1,4,26,52,156,260,520","0.94,0.75,0.45,0.45,0.45,0.45,0.15",R_r6nUMXRCxXd5Xgd
93,-3.2615,0.144862,-3.29063,-3.18245,25.0203,0.681507,Success: relative step is no more than EpsX,-3.66552,0.192308,0.675786,0.783966,3.44347,0.0937937,Success: relative step is no more than EpsX,0.666827,0.994371,0.147717,-1.07154,-0.909275,8.24943,0.224699,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435714,0.229463,3.14874,3.25692,1,0.0272382,Hyperbolic (f),3.2615,0.150986,0.519708,"1,4,26,52,156,260,520","0.85,0.65,0.55,0.25,0.25,0.25,0.25",R_22XJccbyGE9f8ei
94,-1.44872,0.12044,-5.87553,-5.76735,186.567,0.784356,Success: relative step is no more than EpsX,-1.45375,0.161412,-1.77618,-1.668,24.0255,0.101006,Success: relative step is no more than EpsX,0.663609,0.972,0.137949,-2.02936,-1.86709,27.2678,0.114638,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285714,0.254199,4.58205,4.69023,1,0.00420414,Hyperbolic (f),1.44872,0.0377554,0.264084,"1,4,26,52,156,260,520","0.85,0.35,0.35,0.15,0.15,0.075,0.075",R_RIjgXQYyl2Xx2ff
95,-3.99182,0.0912316,-9.76399,-9.65581,2859.09,0.96536,Success: relative step is no more than EpsX,-4.5787,0.160542,-1.85186,-1.74368,54.7179,0.0184753,Success: relative step is no more than EpsX,0.848631,0.994014,0.142401,-1.58466,-1.42239,47.8749,0.0161648,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538571,0.284375,6.15252,6.2607,1,0.000337646,Hyperbolic (f),3.99182,0.244449,0.625385,"1,4,26,52,156,260,520","0.98,0.94,0.55,0.45,0.35,0.25,0.25",R_2PusyOLNGiEkYRn
96,3.3176,0.0755601,-12.4026,-12.2944,0.0162714,0.039725,Success: relative step is no more than EpsX,1.30531,0.0761812,-12.288,-12.1798,0.0153652,0.0375126,Success: relative step is no more than EpsX,0.0642848,1,0.0419548,-18.6934,-18.5311,0.377964,0.922762,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642857,0.0419548,-20.6393,-20.5311,1,2.4414,Noise,NA,0.0642857,0.0642857,"1,4,26,52,156,260,520","0.025,0.025,0.075,0.075,0.075,0.15,0.025",R_0dZdALZo59vf6I9
97,-2.47662,0.121194,-5.78807,-5.67989,4824.76,0.124006,Success: relative step is no more than EpsX,-2.92715,0.0959577,-9.05692,-8.94874,24734.1,0.635716,Success: relative step is no more than EpsX,1,0.947859,0.0959577,-7.111,-6.94874,9348.6,0.240278,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340714,0.407093,11.175,11.2831,1,2.57E-05,Exponential (f),2.92715,0.0341053,0.384209,"1,4,26,52,156,260,520","0.98,0.98,0.15,0.075,0.15,0.025,0.025",R_0U4wRMyYsShwe3v
98,-3.55633,0.111671,-6.9338,-6.82562,1559.53,0.900788,Success: relative step is no more than EpsX,-3.84114,0.160213,-1.88056,-1.77238,124.651,0.0719989,Success: relative step is no more than EpsX,1,0.978761,0.160213,0.0653462,0.227616,47.1138,0.027213,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501429,0.319215,7.77048,7.87866,1,0.000577602,Hyperbolic (f),3.55633,0.184593,0.562739,"1,4,26,52,156,260,520","0.98,0.98,0.55,0.25,0.25,0.25,0.25",R_3G3Zym6itZYSF1s
99,3.08265,0.0324643,-24.2297,-24.1215,0.0132067,0.0210396,Success: relative step is no more than EpsX,1.30527,0.0353552,-23.0354,-22.9272,0.00726873,0.0115798,Success: relative step is no more than EpsX,0.0382236,0.998593,0.0163506,-31.886,-31.7238,0.607231,0.967381,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0321429,0.0174964,-32.8837,-32.7755,1,1.5931,Noise,NA,0.0321429,0.0321429,"1,4,26,52,156,260,520","0.025,0.075,0.025,0.025,0.025,0.025,0.025",R_7a3KLUKdC8cvsSl
100,-0.550423,0.11996,-5.93141,-5.82323,440.996,0.0639661,Success: relative step is no more than EpsX,-0.947601,0.0855953,-10.6568,-10.5486,4683.15,0.679287,Success: relative step is no more than EpsX,1,0.678637,0.0855953,-8.71088,-8.54861,1770.06,0.256746,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.286294,6.24666,6.35484,1,0.000145049,Exponential (f),0.947601,0.00337293,0.115689,"1,4,26,52,156,260,520","0.85,0.075,0.025,0.025,0.025,0.025,0.025",R_2PAW1MRpTgLknLT
101,-2.46546,0.101799,-8.22963,-8.12145,16995.5,0.00828646,Success: relative step is no more than EpsX,-3.01244,0.053799,-17.158,-17.0499,1.48E+06,0.719695,Success: relative step is no more than EpsX,1,0.952018,0.053799,-15.2121,-15.0499,557910,0.272019,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324286,0.409332,11.2518,11.36,1,4.88E-07,Exponential (f),3.01244,0.0373049,0.397165,"1,4,26,52,156,260,520","0.98,0.94,0.25,0.025,0.025,0.025,0.025",R_300ugNBqQsWd7vH
102,-2.78269,0.112516,-6.82828,-6.7201,9842.57,0.0270458,Success: relative step is no more than EpsX,-3.3219,0.0706026,-13.3527,-13.2445,256959,0.706081,Success: relative step is no more than EpsX,1,0.964559,0.0706026,-11.4068,-11.2445,97121.4,0.266873,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358571,0.418464,11.5607,11.6688,1,2.75E-06,Exponential (f),3.3219,0.0515042,0.444598,"1,4,26,52,156,260,520","0.98,0.98,0.45,0.025,0.025,0.025,0.025",R_1DPgDF7kALOIQ7v
103,-1.91964,0.0986192,-8.67389,-8.56571,13674.5,0.00303355,Success: relative step is no more than EpsX,-2.42839,0.0451149,-19.6226,-19.5145,3.26E+06,0.723507,Success: relative step is no more than EpsX,1,0.915598,0.0451149,-17.6767,-17.5145,1.23E+06,0.27346,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265,0.38442,10.3727,10.4809,1,2.22E-07,Exponential (f),2.42839,0.0200066,0.309801,"1,4,26,52,156,260,520","0.98,0.75,0.025,0.025,0.025,0.025,0.025",R_1Fsv4DZD30zHXsV
104,-4.23161,0.090126,-9.93469,-9.82651,3076.58,0.869776,Success: relative step is no more than EpsX,-4.95579,0.142141,-3.5561,-3.44792,126.757,0.0358354,Success: relative step is no more than EpsX,0.84062,0.995199,0.107713,-5.49307,-5.3308,333.873,0.0943889,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547143,0.283887,6.12845,6.23663,1,0.000282709,Hyperbolic (f),4.23161,0.282751,0.659073,"1,4,26,52,156,260,520","0.94,0.94,0.55,0.55,0.45,0.25,0.15",R_5nDK8hJ5UMwbunL
105,1.6441,0.0436574,-20.0824,-19.9742,0.756948,0.584353,Success: relative step is no more than EpsX,0.636736,0.0516489,-17.729,-17.6209,0.233368,0.180157,Success: relative step is no more than EpsX,0.18658,0.80026,0.0432593,-18.2647,-18.1025,0.305044,0.23549,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642857,0.0419548,-20.6393,-20.5311,1,0.771987,Noise,NA,0.0642857,0.0642857,"1,4,26,52,156,260,520","0.15,0.075,0.025,0.025,0.075,0.025,0.075",R_3khKn2ICWn2XxMX
106,-4.70934,0.0887957,-10.1429,-10.0347,1200.32,0.897926,Success: relative step is no more than EpsX,-5.30029,0.142436,-3.5271,-3.41892,43.9235,0.032858,Success: relative step is no more than EpsX,0.851325,0.99665,0.111438,-5.01719,-4.85492,92.5264,0.0692164,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611429,0.244507,4.0378,4.14598,1,0.000748072,Hyperbolic (f),4.70934,0.369707,0.723535,"1,4,26,52,156,260,520","0.98,0.85,0.75,0.65,0.35,0.35,0.35",R_2dTtE7ybAA6TxQZ
107,-3.34236,0.0633525,-14.8696,-14.7614,53420.7,0.987033,Success: relative step is no more than EpsX,-3.78807,0.126002,-5.24343,-5.13525,433.921,0.00801738,Success: relative step is no more than EpsX,0.889163,0.983686,0.117473,-4.2788,-4.11653,267.882,0.00494956,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448571,0.30002,6.90229,7.01047,1,1.85E-05,Hyperbolic (f),3.34236,0.15967,0.531535,"1,4,26,52,156,260,520","0.94,0.85,0.45,0.35,0.25,0.15,0.15",R_BziWfniK3nQBKff
108,-3.85671,0.121212,-5.78601,-5.67783,1132.7,0.859126,Success: relative step is no more than EpsX,-4.20238,0.164291,-1.52869,-1.42051,134.788,0.102233,Success: relative step is no more than EpsX,1,0.98515,0.164291,0.41722,0.57949,50.9449,0.0386405,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.331016,8.27871,8.38689,1,0.000758477,Hyperbolic (f),3.85671,0.22454,0.606117,"1,4,26,52,156,260,520","0.98,0.98,0.75,0.25,0.25,0.25,0.25",R_2ymtHuVNqFr5idm
109,-2.96023,0.179197,-0.312832,-0.204652,2.56766,0.409229,Success: relative step is no more than EpsX,-3.41339,0.229686,3.1624,3.27058,0.451753,0.0719995,Success: relative step is no more than EpsX,0.57409,0.99695,0.150748,-0.787213,-0.624943,3.25498,0.518772,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421429,0.205039,1.57316,1.68134,1,0.159378,Beta-Delta (f),3.81198,0.287068,0.470853,"1,4,26,52,156,260,520","0.85,0.55,0.45,0.25,0.35,0.25,0.25",R_2RXuD350Q55ZHdt
110,-1.58368,0.185731,0.188559,0.296739,4.16871,0.675801,Success: relative step is no more than EpsX,-1.51406,0.216007,2.30277,2.41095,1.44846,0.234814,Success: relative step is no more than EpsX,0.680936,0.97196,0.215788,4.23445,4.39672,0.551376,0.089385,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358571,0.227749,3.04377,3.15195,1,0.162113,Hyperbolic (f),1.58368,0.0421826,0.281589,"1,4,26,52,156,260,520","0.91,0.35,0.25,0.25,0.25,0.25,0.25",R_USJ3FZK5myexCtH
111,-2.09037,0.275182,5.69245,5.80063,0.909086,0.412569,Success: relative step is no more than EpsX,-2.4937,0.28946,6.40064,6.50882,0.638005,0.289545,Success: relative step is no more than EpsX,0.642337,0.96584,0.250878,6.34384,6.50611,0.656384,0.297886,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316429,0.271461,5.50182,5.61,1,0.453829,Noise,NA,0.316429,0.316429,"1,4,26,52,156,260,520","0.35,0.94,0.025,0.25,0.25,0.25,0.15",R_2AZOikxaXwe80Su
112,-6.37973,0.0819778,-11.2613,-11.1532,37.9698,0.490201,Success: relative step is no more than EpsX,-6.69742,0.095067,-9.18747,-9.07929,13.4618,0.173795,Success: relative step is no more than EpsX,0.919052,0.999079,0.0752948,-10.506,-10.3437,26.026,0.336003,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814286,0.137826,-3.98776,-3.87958,1,0.0129103,Hyperbolic (f),6.37973,0.716453,0.899185,"1,4,26,52,156,260,520","0.98,0.98,0.94,0.75,0.75,0.65,0.65",R_1Few4BrSPrwK1Zd
113,-4.34328,0.127835,-5.04124,-4.93306,802.006,0.798353,Success: relative step is no more than EpsX,-4.86665,0.163348,-1.60929,-1.50111,144.192,0.143535,Success: relative step is no more than EpsX,0.956661,0.993156,0.161751,0.19913,0.3614,58.3776,0.0581118,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585714,0.332302,8.333,8.44118,1,0.000995445,Hyperbolic (f),4.34328,0.301856,0.674493,"1,4,26,52,156,260,520","0.98,0.98,0.94,0.35,0.35,0.25,0.25",R_10wISSSl2gI4jkw
114,-0.658135,0.065808,-14.3372,-14.2291,4136.34,0.00203571,Success: relative step is no more than EpsX,-1.28564,0.0931374,-9.47456,-9.36638,363.663,0.000178978,Success: relative step is no more than EpsX,0.622579,0.909219,0.0236365,-26.7266,-26.5644,2.03E+06,0.997785,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160714,0.216241,2.3179,2.42608,1,4.92E-07,Beta-Delta (f),0.834606,0.0114603,0.185945,"1,4,26,52,156,260,520","0.55,0.45,0.025,0.025,0.025,0.025,0.025",R_242HuXmv49UDSRP
115,-5.71922,0.0570518,-16.3362,-16.228,12514.8,0.887269,Success: relative step is no more than EpsX,-6.12638,0.0813982,-11.3607,-11.2525,1039.93,0.0737284,Success: relative step is no more than EpsX,0.963751,0.997997,0.0775813,-10.0871,-9.92487,550.124,0.0390024,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762857,0.219591,2.53315,2.64133,1,7.09E-05,Hyperbolic (f),5.71922,0.582615,0.8413,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.85,0.55,0.55,0.45",R_R1ULCOJ8D2XVDm9
116,-1.4783,0.0376981,-22.1371,-22.0289,2.62E+06,0.0700876,Success: relative step is no more than EpsX,-1.92672,0.0280149,-26.2933,-26.1851,2.10E+07,0.55995,Success: relative step is no more than EpsX,0.950911,0.880397,0.0258666,-25.4644,-25.3021,1.38E+07,0.369962,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,0.311391,7.42307,7.53125,1,2.67E-08,Exponential (f),1.92672,0.011438,0.238253,"1,4,26,52,156,260,520","0.85,0.55,0.075,0.025,0.025,0.025,0.025",R_qQGTlmqgqFoLNtL
117,-2.55067,0.0896435,-10.0099,-9.90167,3623.33,0.914191,Success: relative step is no more than EpsX,-3.07876,0.136734,-4.09907,-3.99089,188.625,0.0475913,Success: relative step is no more than EpsX,0.854435,0.966965,0.122778,-3.66036,-3.49809,151.472,0.0382175,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360714,0.289043,6.38045,6.48863,1,0.000252307,Hyperbolic (f),2.55067,0.0901879,0.415978,"1,4,26,52,156,260,520","0.85,0.75,0.25,0.25,0.25,0.15,0.025",R_1pEX0LNyVVVOvPb
118,-2.72847,0.0484624,-18.6206,-18.5124,1.05E+06,0.798164,Success: relative step is no more than EpsX,-3.35925,0.0633359,-14.8733,-14.7651,161157,0.122567,Success: relative step is no more than EpsX,0.946817,0.968449,0.0586576,-14.0017,-13.8394,104227,0.0792692,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357857,0.35119,9.10699,9.21516,1,7.61E-07,Hyperbolic (f),2.72847,0.102981,0.441766,"1,4,26,52,156,260,520","0.98,0.75,0.45,0.15,0.075,0.075,0.025",R_3MKU4gxMgDWo2JY
119,-1.28031,0.0769446,-12.1484,-12.0402,17431.9,0.617097,Success: relative step is no more than EpsX,-1.53457,0.086234,-10.5527,-10.4445,7849.47,0.277876,Success: relative step is no more than EpsX,1,0.806098,0.086234,-8.60679,-8.44453,2966.82,0.105027,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227143,0.310516,7.3837,7.49188,1,3.54E-05,Hyperbolic (f),1.28031,0.0328246,0.242839,"1,4,26,52,156,260,520","0.94,0.35,0.15,0.075,0.025,0.025,0.025",R_OCI2LI7p8WnLkwp
120,-0.91868,0.0770777,-12.1242,-12.016,8393.4,0.371538,Success: relative step is no more than EpsX,-1.23577,0.074853,-12.5343,-12.4261,10303.3,0.45608,Success: relative step is no more than EpsX,1,0.747805,0.074853,-10.5883,-10.4261,3894.27,0.172382,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192857,0.280215,5.94618,6.05436,1,4.43E-05,Exponential (f),1.23577,0.00495802,0.148604,"1,4,26,52,156,260,520","0.85,0.25,0.15,0.025,0.025,0.025,0.025",R_1feIAdDEF5jwfuk
121,-4.59505,0.123054,-5.57484,-5.46666,166.849,0.57882,Success: relative step is no more than EpsX,-5.27527,0.159966,-1.90214,-1.79396,26.5954,0.0922628,Success: relative step is no more than EpsX,0.822585,0.996602,0.116091,-4.44447,-4.2822,94.8127,0.328917,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582857,0.255607,4.65934,4.76751,1,0.00346913,Hyperbolic (f),4.59505,0.347715,0.7085,"1,4,26,52,156,260,520","0.98,0.85,0.55,0.65,0.55,0.25,0.25",R_ea3gsH5og2KpLQR
122,3.43402,0.0218516,-29.7718,-29.6636,2.54E-111,2.41E-33,Success: relative step is no more than EpsX,1.30531,0.0231454,-28.9664,-28.8583,1.70E-111,1.61E-33,Success: relative step is no more than EpsX,0.0250001,1,4.16E-07,-179.984,-179.821,1.06E-78,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,3.47E-18,-539.079,-538.97,1,9.47E+77,Noise,NA,0.025,0.025,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.025,0.025,0.025",R_1DYBGvfRh4oJxOq
123,1.36874,0.149434,-2.85569,-2.74751,3.86E-05,7.67E-05,Success: relative step is no more than EpsX,0.632968,0.158043,-2.07143,-1.96325,2.61E-05,5.18E-05,Success: relative step is no more than EpsX,0.172682,0.999644,0.0335902,-21.8064,-21.6442,0.50328,0.999871,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164286,0.0349927,-23.1797,-23.0715,1,1.98671,Noise,NA,0.164286,0.164286,"1,4,26,52,156,260,520","0.15,0.15,0.25,0.15,0.15,0.15,0.15",R_PvbAexTesogve4F
